make,model,car,variant,body_type,fuel_type,fuel_system,type,drivetrain,displacement,cylinders,mileage,power,torque,fuel_tank,height,length,width,doors,seats,wheelbase,airbags,keyless_entry,start/stop,12Vpower,Aux,enginemalf_alarm,immobiliser,highspeed_alert,odometer,speedometer,tripmeter,price,cluster
Tata,Bolt,Tata Bolt,Xms Diesel,Hatchback,Diesel,Injection,Manual,FWD (Front Wheel Drive),1248,4,22.95,73.97,190,44.0,1562.0,3825.0,1695.0,5,5,2470.0,2,0,0,1,1,1,1,0.0,Digital,Analog,0,10075,2
Tata,Bolt,Tata Bolt,Xt Petrol,Hatchback,Petrol,Injection,Manual,FWD (Front Wheel Drive),1193,4,17.57,88.77,140,44.0,1562.0,3825.0,1695.0,5,5,2470.0,2,1,0,1,1,1,1,0.0,Digital,Analog,1,9449,2
Tata,Bolt,Tata Bolt,Xe Petrol,Hatchback,Petrol,Injection,Manual,FWD (Front Wheel Drive),1193,4,17.57,88.77,140,44.0,1562.0,3825.0,1695.0,5,5,2470.0,0,0,0,0,0,1,1,0.0,Digital,Analog,1,7406,2
Tata,Bolt,Tata Bolt,Xm Petrol,Hatchback,Petrol,Injection,Manual,FWD (Front Wheel Drive),1193,4,17.57,88.77,140,44.0,1562.0,3825.0,1695.0,5,5,2470.0,0,0,0,1,1,1,1,0.0,Digital,Analog,1,8263,2
Tata,Bolt,Tata Bolt,Xms Petrol,Hatchback,Petrol,Injection,Manual,FWD (Front Wheel Drive),1193,4,17.57,88.77,140,44.0,1562.0,3825.0,1695.0,5,5,2470.0,2,0,0,0,1,1,1,0.0,Digital,Analog,1,8603,2
Hyundai,Xcent Prime,Hyundai Xcent Prime,T,Sedan,Petrol,Injection,Manual,FWD (Front Wheel Drive),1197,4,15.7,81.86,114,43.0,1520.0,3995.0,1660.0,4,5,2425.0,0,0,0,1,0,1,1,0.0,Digital,Analog,1,7516,2
Hyundai,Xcent Prime,Hyundai Xcent Prime,T+ Crdi,Sedan,Diesel,Injection,Manual,FWD (Front Wheel Drive),1197,4,20.14,69.04,114,43.0,1520.0,3995.0,1660.0,4,5,2425.0,2,0,0,1,0,1,1,0.0,Digital,Analog,1,8954,2
Hyundai,Xcent Prime,Hyundai Xcent Prime,T Crdi,Sedan,Diesel,Injection,Manual,FWD (Front Wheel Drive),1197,4,20.0,70.03,114,43.0,1520.0,3995.0,1660.0,4,5,2425.0,2,0,0,1,0,1,1,0.0,Digital,Analog,1,8684,2
Maruti Suzuki,Dzire Tour,Maruti Suzuki Dzire Tour,Ldi,Sedan,Diesel,Injection,Manual,FWD (Front Wheel Drive),1248,4,28.4,73.97,190,42.0,1555.0,3995.0,1695.0,4,5,2430.0,0,1,0,1,0,1,1,0.0,Digital,Analog,1,9149,2
Maruti Suzuki,Dzire Tour,Maruti Suzuki Dzire Tour,Lxi,Sedan,Petrol,Injection,Manual,FWD (Front Wheel Drive),1197,4,22.0,81.86,115,42.0,1555.0,3995.0,1695.0,4,5,2430.0,0,0,0,1,0,1,1,0.0,Digital,Analog,1,7747,2
Hyundai,Elite I20,Hyundai Elite I20,Era 1.2,Hatchback,Petrol,Injection,Manual,FWD (Front Wheel Drive),1197,4,18.6,82.85,115,45.0,1505.0,3995.0,1710.0,5,5,2525.0,2,0,0,1,0,1,1,0.0,Digital,Analog,1,7835,2
Hyundai,Elite I20,Hyundai Elite I20,Era 1.4 Crdi,Hatchback,Diesel,Injection,Manual,FWD (Front Wheel Drive),1396,4,22.54,88.77,220,45.0,1505.0,3985.0,1734.0,5,5,2570.0,2,0,0,1,0,1,1,0.0,Digital,Analog,1,9769,2
Hyundai,Elite I20,Hyundai Elite I20,Magna Plus,Hatchback,Petrol,Injection,Manual,FWD (Front Wheel Drive),1197,4,18.6,82.85,115,45.0,1505.0,3985.0,1734.0,5,5,2570.0,2,1,0,1,1,1,1,0.0,Digital,Analog,1,8889,2
Hyundai,Elite I20,Hyundai Elite I20,Magna Plus Crdi,Hatchback,Diesel,Injection,Manual,FWD (Front Wheel Drive),1396,4,22.54,88.77,220,45.0,1505.0,3985.0,1734.0,5,5,2570.0,2,1,0,1,1,1,1,0.0,Digital,Analog,1,10791,2
Hyundai,Elite I20,Hyundai Elite I20,Sportz Plus,Hatchback,Petrol,Injection,Manual,FWD (Front Wheel Drive),1197,4,18.6,82.85,115,45.0,1505.0,3985.0,1734.0,5,5,2570.0,2,1,0,1,1,1,1,0.0,Digital,Analog,1,10103,2
Hyundai,Elite I20,Hyundai Elite I20,Sportz Plus Crdi Dual Tone,Hatchback,Diesel,Injection,Manual,FWD (Front Wheel Drive),1396,4,22.54,88.77,220,45.0,1505.0,3985.0,1734.0,5,5,2570.0,2,1,0,1,1,1,1,0.0,Digital,Analog,1,12265,2
Hyundai,Elite I20,Hyundai Elite I20,Asta (O) 1.2,Hatchback,Petrol,Injection,Manual,FWD (Front Wheel Drive),1197,4,18.15,82.85,114,45.0,1505.0,3995.0,1734.0,5,5,2570.0,6,1,1,1,1,1,1,0.0,Digital,Analog,1,11325,2
Hyundai,Elite I20,Hyundai Elite I20,Asta (O) Crdi,Hatchback,Diesel,Injection,Manual,FWD (Front Wheel Drive),1396,4,22.54,88.77,220,45.0,1505.0,3985.0,1734.0,5,5,2570.0,6,1,1,1,1,1,1,0.0,Digital,Analog,1,13076,2
Hyundai,Elite I20,Hyundai Elite I20,Asta (O) Cvt,Hatchback,Petrol,Injection,Automatic,FWD (Front Wheel Drive),1197,4,18.6,81.86,115,45.0,1505.0,3985.0,1734.0,5,5,2570.0,2,1,1,1,1,1,1,0.0,Digital,Analog,1,12893,2
Hyundai,Elite I20,Hyundai Elite I20,Sportz Plus Dual Tone,Hatchback,Petrol,Injection,Manual,FWD (Front Wheel Drive),1197,4,18.6,82.85,115,45.0,1505.0,3985.0,1734.0,5,5,2570.0,2,1,0,1,1,1,1,0.0,Digital,Analog,1,10523,2
Hyundai,Elite I20,Hyundai Elite I20,Sportz Plus Cvt,Hatchback,Petrol,Injection,Manual,FWD (Front Wheel Drive),1197,4,18.6,82.85,115,45.0,1505.0,3985.0,1734.0,5,5,2570.0,2,1,0,1,1,1,1,0.0,Digital,Analog,1,11643,2
Hyundai,Elite I20,Hyundai Elite I20,Sportz Plus Crdi,Hatchback,Diesel,Injection,Manual,FWD (Front Wheel Drive),1396,4,22.54,88.77,220,45.0,1505.0,3985.0,1734.0,5,5,2570.0,2,1,0,1,1,1,1,0.0,Digital,Analog,1,11845,2
Hyundai,Aura,Hyundai Aura,E 1.2 Petrol,Sedan,Petrol,Injection,Manual,FWD (Front Wheel Drive),1197,4,20.5,81.86,114,37.0,1520.0,3995.0,1680.0,5,5,2450.0,2,0,0,1,0,1,1,1.0,Digital,,1,8118,2
Hyundai,Aura,Hyundai Aura,S 1.2 Petrol,Sedan,Petrol,Injection,Manual,FWD (Front Wheel Drive),1197,4,20.5,81.86,114,37.0,1520.0,3995.0,1680.0,5,5,2450.0,2,1,0,1,0,1,1,1.0,Digital,,1,9182,2
Hyundai,Aura,Hyundai Aura,S 1.2 Amt Petrol,Sedan,Petrol,Injection,Automatic,FWD (Front Wheel Drive),1197,4,20.1,81.86,114,37.0,1520.0,3995.0,1680.0,5,5,2450.0,2,1,0,1,0,1,1,1.0,Digital,,1,9881,2
Hyundai,Aura,Hyundai Aura,Sx 1.2 Petrol,Sedan,Petrol,Injection,Manual,FWD (Front Wheel Drive),1197,4,20.5,81.86,114,37.0,1520.0,3995.0,1680.0,5,5,2450.0,2,1,0,1,0,1,1,1.0,Digital,Digital,1,10218,2
Hyundai,Aura,Hyundai Aura,Sx Plus 1.2 Amt Petrol,Sedan,Petrol,Injection,Automatic,FWD (Front Wheel Drive),1197,4,20.1,81.86,114,37.0,1520.0,3995.0,1680.0,5,5,2450.0,2,1,0,1,1,1,1,1.0,Digital,Digital,1,11267,2
Hyundai,Aura,Hyundai Aura,Sx (O) 1.2 Petrol,Sedan,Petrol,Injection,Manual,FWD (Front Wheel Drive),1197,4,20.5,81.86,114,37.0,1520.0,3995.0,1680.0,5,5,2450.0,2,1,1,1,1,1,1,1.0,Digital,Digital,1,11002,2
Hyundai,Aura,Hyundai Aura,S 1.2 Cng Petrol (Cng +,Sedan,CNG + Petrol,Injection,Manual,FWD (Front Wheel Drive),1197,4,20.5,68.06,95,37.0,1520.0,3995.0,1680.0,5,5,2450.0,2,1,0,1,0,1,1,1.0,Digital,,1,10204,2
Hyundai,Aura,Hyundai Aura,Sx Plus 1.0 Petrol,Sedan,Petrol,Injection,Manual,FWD (Front Wheel Drive),998,4,20.5,98.63,172,37.0,1520.0,3995.0,1680.0,5,5,2450.0,2,1,1,1,1,1,1,1.0,Digital,Digital,1,11968,2
Hyundai,Aura,Hyundai Aura,S 1.2 Diesel,Sedan,Diesel,Injection,Manual,FWD (Front Wheel Drive),1186,4,25.35,73.97,190,37.0,1520.0,3995.0,1680.0,5,5,2450.0,2,1,0,1,0,1,1,1.0,Digital,,1,10833,2
Hyundai,Aura,Hyundai Aura,S 1.2 Amt Diesel,Sedan,Diesel,Injection,Automatic,FWD (Front Wheel Drive),1186,4,20.4,73.97,190,37.0,1520.0,3995.0,1680.0,5,5,2450.0,2,1,0,1,0,1,1,1.0,Digital,,1,11531,2
Hyundai,Aura,Hyundai Aura,Sx Plus 1.2 Amt Diesel,Sedan,Diesel,Injection,Automatic,FWD (Front Wheel Drive),1186,4,25.4,73.97,190,37.0,1520.0,3995.0,1680.0,5,5,2450.0,2,1,0,1,1,1,1,1.0,Digital,Digital,1,12917,2
Hyundai,Aura,Hyundai Aura,Sx (O) 1.2 Diesel,Sedan,Diesel,Injection,Manual,FWD (Front Wheel Drive),1186,4,25.35,73.97,190,37.0,1520.0,3995.0,1680.0,5,5,2450.0,2,1,1,1,1,1,1,1.0,Digital,Digital,1,12653,2
Volkswagen,Polo,Volkswagen Polo,Trendline 1.0L (P),Hatchback,Petrol,Injection,Manual,FWD (Front Wheel Drive),999,3,18.78,74.96,95,45.0,1469.0,3971.0,1682.0,5,5,2469.0,2,0,0,1,0,1,1,0.0,Digital,Analog,1,8148,2
Volkswagen,Polo,Volkswagen Polo,Comfortline 1.0 (P),Hatchback,Petrol,Injection,Manual,FWD (Front Wheel Drive),999,3,18.78,74.96,95,45.0,1469.0,3971.0,1682.0,5,5,2469.0,2,1,0,1,1,1,1,0.0,Digital,Analog,1,9471,2
Volkswagen,Polo,Volkswagen Polo,Highline Plus 1.0 (P),Hatchback,Petrol,Injection,Manual,FWD (Front Wheel Drive),999,3,18.78,74.96,95,45.0,1469.0,3971.0,1682.0,5,5,2469.0,2,1,1,1,1,1,1,1.0,Digital,Analog,1,10871,2
Volkswagen,Polo,Volkswagen Polo,Trendline 1.5L (D),Hatchback,Diesel,Injection,Manual,FWD (Front Wheel Drive),1498,4,20.14,88.77,230,45.0,1469.0,3971.0,1682.0,5,5,2469.0,2,0,0,1,0,1,1,0.0,Digital,Analog,1,10283,2
Volkswagen,Polo,Volkswagen Polo,Comfortline 1.5 (D),Hatchback,Diesel,Injection,Manual,FWD (Front Wheel Drive),1498,4,20.14,88.77,230,45.0,1469.0,3971.0,1682.0,5,5,2469.0,2,1,0,1,1,1,1,0.0,Digital,Analog,1,11921,2
Volkswagen,Polo,Volkswagen Polo,Highline Plus 1.5 (D),Hatchback,Diesel,Injection,Manual,FWD (Front Wheel Drive),1498,4,20.14,88.77,230,45.0,1469.0,3971.0,1682.0,5,5,2469.0,2,1,1,1,1,1,1,1.0,Digital,Analog,1,13041,2
Volkswagen,Polo,Volkswagen Polo,Gt Tsi,Hatchback,Petrol,Injection,Automatic,FWD (Front Wheel Drive),1197,4,17.21,103.56,175,45.0,1469.0,3971.0,1682.0,5,5,2469.0,2,1,0,1,1,1,1,1.0,Digital,Analog,1,13664,2
Volkswagen,Polo,Volkswagen Polo,Gt Tdi,Hatchback,Diesel,Injection,Manual,FWD (Front Wheel Drive),1498,4,19.91,108.5,250,45.0,1469.0,3971.0,1682.0,5,5,2469.0,2,1,0,1,1,1,1,1.0,Digital,Analog,1,13839,2
Maruti Suzuki,Dzire,Maruti Suzuki Dzire,Lxi,Sedan,Petrol,Injection,Manual,FWD (Front Wheel Drive),1197,4,22.0,82.85,115,37.0,1515.0,3995.0,1735.0,4,5,2450.0,2,0,0,1,0,1,1,0.0,Digital,Analog,1,8156,2
Maruti Suzuki,Dzire,Maruti Suzuki Dzire,Vxi,Sedan,Petrol,Injection,Manual,FWD (Front Wheel Drive),1197,4,22.0,82.85,115,37.0,1515.0,3995.0,1735.0,4,5,2450.0,2,1,0,1,0,1,1,0.0,Digital,Analog,1,9423,2
Maruti Suzuki,Dzire,Maruti Suzuki Dzire,Ldi,Sedan,Diesel,Injection,Manual,FWD (Front Wheel Drive),1248,4,28.4,73.97,190,37.0,1515.0,3995.0,1735.0,4,5,2450.0,2,1,0,1,0,1,1,0.0,Digital,Analog,1,9332,2
Maruti Suzuki,Dzire,Maruti Suzuki Dzire,Zxi,Sedan,Petrol,Injection,Manual,FWD (Front Wheel Drive),1197,4,22.0,82.85,115,37.0,1515.0,3995.0,1735.0,4,5,2450.0,2,1,1,1,0,1,1,0.0,Digital,Analog,1,10249,2
Maruti Suzuki,Dzire,Maruti Suzuki Dzire,Vdi,Sedan,Diesel,Injection,Manual,FWD (Front Wheel Drive),1248,4,28.4,73.97,190,37.0,1515.0,3995.0,1735.0,4,5,2450.0,2,1,0,1,0,1,1,0.0,Digital,Analog,1,10606,2
Maruti Suzuki,Dzire,Maruti Suzuki Dzire,Vxi Amt,Sedan,Petrol,Injection,Automatic,FWD (Front Wheel Drive),1197,4,22.0,82.85,115,37.0,1515.0,3995.0,1735.0,4,5,2450.0,2,1,0,1,0,1,1,0.0,Digital,Analog,1,10081,2
Maruti Suzuki,Dzire,Maruti Suzuki Dzire,Zdi Amt,Sedan,Diesel,Injection,Automatic,FWD (Front Wheel Drive),1248,4,28.4,73.97,190,37.0,1515.0,3995.0,1735.0,4,5,2450.0,2,1,1,1,0,1,1,0.0,Digital,Analog,1,12083,2
Maruti Suzuki,Dzire,Maruti Suzuki Dzire,Zdi,Sedan,Diesel,Injection,Manual,FWD (Front Wheel Drive),1248,4,28.4,73.97,190,37.0,1515.0,3995.0,1735.0,4,5,2450.0,2,1,1,1,0,1,1,0.0,Digital,Analog,1,11432,2
Maruti Suzuki,Dzire,Maruti Suzuki Dzire,Zxi Plus,Sedan,Petrol,Injection,Manual,FWD (Front Wheel Drive),1197,4,22.0,82.85,115,37.0,1515.0,3995.0,1735.0,4,5,2450.0,2,1,1,1,0,1,1,0.0,Digital,Analog,1,11502,2
Maruti Suzuki,Dzire,Maruti Suzuki Dzire,Zxi At,Sedan,Petrol,Injection,Automatic,FWD (Front Wheel Drive),1197,4,22.0,82.85,115,37.0,1515.0,3995.0,1735.0,4,5,2450.0,2,1,1,1,0,1,1,0.0,Digital,Analog,1,10907,2
Maruti Suzuki,Dzire,Maruti Suzuki Dzire,Zxi Plus Amt,Sedan,Petrol,Injection,Automatic,FWD (Front Wheel Drive),1197,4,22.0,82.85,115,37.0,1515.0,3995.0,1735.0,4,5,2450.0,2,1,1,1,0,1,1,0.0,Digital,Analog,1,12160,2
Maruti Suzuki,Dzire,Maruti Suzuki Dzire,Zdi Plus,Sedan,Diesel,Injection,Manual,FWD (Front Wheel Drive),1248,4,28.4,73.97,190,37.0,1515.0,3995.0,1735.0,4,5,2450.0,2,1,1,1,0,1,1,0.0,Digital,Analog,1,12685,2
Maruti Suzuki,Dzire,Maruti Suzuki Dzire,Vdi Amt,Sedan,Diesel,Injection,Automatic,FWD (Front Wheel Drive),1248,4,28.4,73.97,190,37.0,1515.0,3995.0,1735.0,4,5,2450.0,2,1,0,1,0,1,1,0.0,Digital,Analog,1,11264,2
Maruti Suzuki,Dzire,Maruti Suzuki Dzire,Zdi Plus Amt,Sedan,Diesel,Injection,Automatic,FWD (Front Wheel Drive),1248,4,28.4,73.97,190,37.0,1515.0,3995.0,1735.0,4,5,2450.0,2,1,1,1,0,1,1,0.0,Digital,Analog,1,13336,2
Ford,Freestyle,Ford Freestyle,1.5L Tdci Ambiente,Crossover,Diesel,Injection,Manual,FWD (Front Wheel Drive),1498,4,24.4,98.63,215,40.0,1570.0,3954.0,1737.0,5,5,2490.0,2,1,0,1,0,1,1,0.0,Digital,Analog,1,9469,2
Ford,Freestyle,Ford Freestyle,1.5L Tdci Titanium,Hatchback,Diesel,Injection,Manual,FWD (Front Wheel Drive),1498,4,24.4,98.63,215,40.0,1570.0,3954.0,1737.0,5,5,2490.0,2,1,1,1,1,1,1,0.0,Digital,Analog,1,11072,2
Ford,Freestyle,Ford Freestyle,1.5L Tdci Titanium Plus,Hatchback,Diesel,Injection,Manual,FWD (Front Wheel Drive),1498,4,24.4,98.63,215,40.0,1570.0,3954.0,1737.0,5,5,2490.0,6,1,1,1,1,1,1,0.0,Digital,Analog,1,11709,2
Ford,Freestyle,Ford Freestyle,1.2L Ti-Vct Ambiente,Hatchback,Petrol,Injection,Manual,FWD (Front Wheel Drive),1194,3,19.0,94.69,120,42.0,1570.0,3954.0,1737.0,5,5,2490.0,2,0,0,1,0,1,1,0.0,Digital,Analog,1,8279,2
Ford,Freestyle,Ford Freestyle,1.2L Ti-Vct Titanium,Hatchback,Petrol,Injection,Manual,FWD (Front Wheel Drive),1194,3,19.0,94.69,120,42.0,1570.0,3954.0,1737.0,5,5,2490.0,2,1,1,1,1,1,1,0.0,Digital,Analog,1,10099,2
Ford,Freestyle,Ford Freestyle,1.2L Ti-Vct Titanium Plus,Hatchback,Petrol,Injection,Manual,FWD (Front Wheel Drive),1194,3,19.0,94.69,120,42.0,1570.0,3954.0,1737.0,5,5,2490.0,6,1,1,1,1,1,1,0.0,Digital,Analog,1,10589,2
Ford,Freestyle,Ford Freestyle,1.2L Ti-Vct Trend Plus,Crossover,Petrol,Injection,Manual,FWD (Front Wheel Drive),1194,3,19.0,94.69,120,42.0,1570.0,3954.0,1737.0,5,5,2490.0,2,1,0,1,1,1,1,0.0,Digital,Analog,1,9539,2
Ford,Freestyle,Ford Freestyle,1.5L Tdci Trend Plus,Crossover,Diesel,Injection,Manual,FWD (Front Wheel Drive),1498,3,24.4,98.63,215,42.0,1570.0,3954.0,1737.0,5,5,2490.0,2,1,0,1,1,1,1,0.0,Digital,Analog,1,10442,2
Volkswagen,Ameo,Volkswagen Ameo,Trendline 1.5L Tdi,Sedan,Diesel,Injection,Manual,FWD (Front Wheel Drive),1498,3,21.66,108.5,250,45.0,1483.0,3995.0,1682.0,4,5,2470.0,2,0,0,1,1,0,1,0.0,Digital,Analog,0,9961,2
Volkswagen,Ameo,Volkswagen Ameo,Comfortline 1.5L Tdi,Sedan,Diesel,Injection,Manual,FWD (Front Wheel Drive),1498,3,21.66,108.5,250,45.0,1483.0,3995.0,1682.0,4,5,2470.0,2,0,0,1,1,0,1,0.0,Analog,Digital,1,11347,2
Volkswagen,Ameo,Volkswagen Ameo,Highline Plus 1.5L Tdi Dsg,Sedan,Diesel,Injection,Automatic,FWD (Front Wheel Drive),1498,4,21.73,108.5,250,45.0,1483.0,3995.0,1682.0,4,5,2470.0,2,0,0,1,1,0,1,0.0,Analog,Digital,1,13998,2
Volkswagen,Ameo,Volkswagen Ameo,Highline Plus 1.5L Tdi,Sedan,Diesel,Injection,Manual,FWD (Front Wheel Drive),1498,4,21.66,108.5,250,45.0,1483.0,3995.0,1682.0,4,5,2470.0,2,0,0,1,1,0,1,0.0,Analog,Digital,1,12957,2
Volkswagen,Ameo,Volkswagen Ameo,Trendline 1.0L,Sedan,Petrol,Injection,Manual,FWD (Front Wheel Drive),999,3,19.0,74.96,95,45.0,1483.0,3995.0,1682.0,4,5,2470.0,2,1,0,0,0,1,1,0.0,Digital,Analog,0,8316,2
Volkswagen,Ameo,Volkswagen Ameo,Comfortline 1.0L,Sedan,Petrol,Injection,Manual,FWD (Front Wheel Drive),999,3,19.0,74.96,95,45.0,1483.0,3995.0,1682.0,4,5,2470.0,2,1,0,0,1,1,1,0.0,Digital,Analog,0,9310,2
Volkswagen,Ameo,Volkswagen Ameo,Highline Plus 1.0L,Sedan,Petrol,Injection,Manual,FWD (Front Wheel Drive),999,3,19.0,74.96,95,45.0,1483.0,3995.0,1682.0,4,5,2470.0,2,1,0,0,1,1,1,0.0,Digital,Analog,0,11198,2
Volkswagen,Ameo,Volkswagen Ameo,Gt Line Tdi Dsg,Sedan,Diesel,Injection,Automatic,FWD (Front Wheel Drive),1498,3,21.73,108.5,250,45.0,1483.0,3995.0,1682.0,4,5,2470.0,2,0,0,1,1,0,1,0.0,Analog,Digital,1,13998,2
Ford,Aspire,Ford Aspire,1.2 Ti-Vct Ambiente,Sedan,Petrol,Injection,Manual,FWD (Front Wheel Drive),1194,4,20.4,94.69,120,42.0,1525.0,3995.0,1704.0,4,5,2490.0,2,1,0,1,0,1,1,0.0,Digital,Analog,1,8379,2
Ford,Aspire,Ford Aspire,1.2 Ti-Vct Trend Plus,Sedan,Petrol,Injection,Manual,FWD (Front Wheel Drive),1194,4,20.4,94.69,120,42.0,1525.0,3995.0,1704.0,4,5,2490.0,2,1,0,1,0,1,1,0.0,Digital,Analog,1,9763,2
Ford,Aspire,Ford Aspire,1.2 Ti-Vct Trend,Sedan,Petrol,Injection,Manual,FWD (Front Wheel Drive),1194,4,20.4,94.69,120,42.0,1525.0,3995.0,1704.0,4,5,2490.0,2,1,0,1,1,1,1,0.0,Digital,Analog,1,9287,2
Ford,Aspire,Ford Aspire,1.5 Tdci Ambiente,Sedan,Diesel,Injection,Manual,FWD (Front Wheel Drive),1498,4,26.1,98.63,215,40.0,1525.0,3995.0,1704.0,4,5,2490.0,2,1,0,1,0,1,1,0.0,Digital,Analog,1,9791,2
Ford,Aspire,Ford Aspire,1.5 Tdci Trend,Sedan,Diesel,Injection,Manual,FWD (Front Wheel Drive),1498,4,26.1,98.63,215,40.0,1525.0,3995.0,1704.0,4,5,2490.0,2,1,0,1,1,1,1,0.0,Digital,Analog,1,10323,2
Ford,Aspire,Ford Aspire,1.5 Tdci Trend Plus,Sedan,Diesel,Injection,Manual,FWD (Front Wheel Drive),1498,4,26.1,98.63,215,40.0,1525.0,3995.0,1705.0,4,5,2490.0,2,1,0,1,1,1,1,0.0,Digital,Analog,1,10883,2
Ford,Aspire,Ford Aspire,1.5 Tdci Titanium,Sedan,Diesel,Injection,Manual,FWD (Front Wheel Drive),1498,4,26.1,98.63,215,40.0,1525.0,3995.0,1704.0,4,5,2490.0,2,1,0,1,1,1,1,0.0,Digital,Analog,1,11443,2
Ford,Aspire,Ford Aspire,1.5 Tdci Titanium Plus,Sedan,Diesel,Injection,Manual,FWD (Front Wheel Drive),1498,4,26.1,98.63,215,40.0,1525.0,3995.0,1704.0,4,5,2490.0,6,1,0,1,1,1,1,0.0,Digital,Analog,1,12073,2
Ford,Aspire,Ford Aspire,1.2 Ti-Vct Titanium Plus,Sedan,Petrol,Injection,Manual,FWD (Front Wheel Drive),1194,4,19.4,94.69,120,42.0,1525.0,3995.0,1704.0,4,5,2490.0,6,1,0,1,1,1,1,0.0,Digital,Analog,1,10953,2
Ford,Aspire,Ford Aspire,1.2 Ti-Vct Titanium,Sedan,Petrol,Injection,Manual,FWD (Front Wheel Drive),1194,4,19.4,94.69,120,42.0,1525.0,3995.0,1704.0,4,5,2490.0,2,1,0,1,1,1,1,0.0,Digital,Analog,1,10323,2
Ford,Aspire,Ford Aspire,1.2 Ti-Vct Blu,Sedan,Petrol,Injection,Manual,FWD (Front Wheel Drive),1194,4,19.4,94.69,120,42.0,1525.0,3995.0,1704.0,4,5,2490.0,2,1,1,1,1,1,1,0.0,Digital,Analog,1,10673,2
Ford,Aspire,Ford Aspire,1.5 Tdci Blu,Sedan,Diesel,Injection,Manual,FWD (Front Wheel Drive),1498,4,26.1,98.63,215,40.0,1525.0,3995.0,1704.0,4,5,2490.0,2,1,1,1,1,1,1,0.0,Digital,Analog,1,11793,2
Toyota,Platinum Etios,Toyota Platinum Etios,G,Sedan,Petrol,Injection,Manual,FWD (Front Wheel Drive),1496,4,16.78,88.77,132,45.0,1510.0,4369.0,1695.0,4,5,2550.0,2,1,0,1,0,1,1,0.0,Digital,Analog,1,8779,2
Toyota,Platinum Etios,Toyota Platinum Etios,V,Sedan,Petrol,Injection,Manual,FWD (Front Wheel Drive),1496,4,16.78,88.77,132,45.0,1510.0,4369.0,1695.0,4,5,2550.0,2,1,0,1,1,1,1,0.0,Digital,Analog,1,10060,2
Toyota,Platinum Etios,Toyota Platinum Etios,Gd,Sedan,Diesel,Injection,Manual,FWD (Front Wheel Drive),1364,4,23.59,67.07,170,45.0,1510.0,4369.0,1695.0,4,5,2550.0,2,1,0,1,0,1,1,0.0,Digital,Analog,1,10285,2
Toyota,Platinum Etios,Toyota Platinum Etios,Vd,Sedan,Diesel,Injection,Manual,FWD (Front Wheel Drive),1364,4,23.59,67.07,170,45.0,1510.0,4369.0,1695.0,4,5,2550.0,2,1,0,1,1,1,1,0.0,Digital,Analog,1,11600,2
Toyota,Platinum Etios,Toyota Platinum Etios,Vxd,Sedan,Diesel,Injection,Manual,FWD (Front Wheel Drive),1364,4,23.59,67.07,170,45.0,1510.0,4369.0,1695.0,4,5,2550.0,2,1,0,1,1,1,1,0.0,Digital,Analog,1,12437,2
Toyota,Platinum Etios,Toyota Platinum Etios,Vx,Sedan,Petrol,Injection,Manual,FWD (Front Wheel Drive),1496,4,16.78,88.77,132,45.0,1510.0,4369.0,1695.0,4,5,2550.0,2,1,0,1,1,0,1,0.0,Digital,Analog,1,10897,2
Toyota,Platinum Etios,Toyota Platinum Etios,Gx,Sedan,Petrol,Injection,Manual,FWD (Front Wheel Drive),1496,4,16.78,88.77,132,45.0,1510.0,4369.0,1695.0,4,5,2550.0,2,1,0,1,0,1,1,0.0,Digital,Analog,1,9654,2
Toyota,Platinum Etios,Toyota Platinum Etios,Gxd,Sedan,Diesel,Injection,Manual,FWD (Front Wheel Drive),1364,4,23.59,67.07,170,45.0,1510.0,4369.0,1695.0,4,5,2550.0,2,1,0,1,1,1,1,0.0,Digital,Analog,1,11194,2
Toyota,Platinum Etios,Toyota Platinum Etios,Vxd Limited Edition,Sedan,Diesel,Injection,Manual,FWD (Front Wheel Drive),1364,4,23.59,67.07,170,45.0,1510.0,4369.0,1695.0,4,5,2550.0,2,1,0,1,1,1,1,0.0,Digital,Analog,1,12787,2
Toyota,Platinum Etios,Toyota Platinum Etios,Vx Limited Edition,Sedan,Petrol,Injection,Manual,FWD (Front Wheel Drive),1496,4,16.78,88.77,132,45.0,1510.0,4369.0,1695.0,4,5,2550.0,2,1,0,1,1,0,1,0.0,Digital,Analog,1,11247,2
Toyota,Etios Cross,Toyota Etios Cross,V,Hatchback,Petrol,Injection,Manual,FWD (Front Wheel Drive),1496,4,16.78,88.77,132,45.0,1555.0,3895.0,1735.0,5,5,2460.0,2,1,0,1,1,1,1,0.0,Digital,Analog,1,11228,2
Toyota,Etios Cross,Toyota Etios Cross,G,Hatchback,Petrol,Injection,Manual,FWD (Front Wheel Drive),1197,4,17.71,78.91,104,45.0,1555.0,3895.0,1735.0,5,5,2460.0,2,1,0,1,0,1,1,0.0,Digital,Analog,1,9100,2
Toyota,Etios Cross,Toyota Etios Cross,Vd,Hatchback,Diesel,Injection,Manual,FWD (Front Wheel Drive),1364,4,23.59,67.07,170,45.0,1555.0,3895.0,1735.0,5,5,2460.0,2,1,0,1,1,1,1,0.0,Digital,Analog,1,11165,2
